23X120070|3.00|IRR/ 0325 -  0500 / 0354|110
26V621602|0.28|0149 / 0101 -  0070 / 0168|910
26U410300|0.24|0120 / 0090 -  0113 / 0102|110
26V341450|1.41|0514 /IRR-IRR/ 0101|110
26U410311|0.78||910
24U240260|0.48|0054 /IRR-  0126 / 0131|110
24V530331|0.97|0211 / 0211 -   0200 / 0200|110
24V530175|0.39|0086 / 0086 -  0200 / 0200|110
24V530098|0.39|0086 / 0086 -  0200 / 0200|110
09K510078||0091 / 0091 -  0456 / 0456|110
09M520558||0088 / 0088 -  0127 / 0127|115
09K510814|0.71|0012 / 0090 -IRR/ 0456|910
09M220083||0090 / 0060 -  0135 / 0114|110
09M510384||0060 /      -  0135 /|110
09M140631|0.17||110
09M220061||0041 / 0148 -  0114 / 0147|110
10L541718|0.08||110
09L430063||0104 / 0104 -  0414 / 0414|910
09M640667|0.32|0143 / 0136 -IRR/ 0120|910
09M510559|1.50|0106 / 0147 -  0493 / 0510|110
10L540452|||110
10L540140|||110
09K430262|0.21|0061 / 0095 -  0187 / 0115|110
09M520789||0063 / 0056 -  0150 /|110
09N630195|1.87|0104 / 0235 -IRR/IRR|581
08N320202|||505
10L620211|4.20|0515 / 0519 -  0353 / 0351|399
08L210314||0096 / 0097 -  0100 / 0104|110
10J420077||0064 / 0102 -  0099 / 0112|110
10J410210||0062 / 0119 -  0177 / 0076|110
10J410892||0083 / 0054 -  0117 / 0105|110
10J411057||0075 / 0050 -  0131 / 0125|110
10J440053||0057 / 0067 -  0125 / 0127|110
10K440074|1.73||910
09M340103|1.11|0235 / 0256 -  0179 / 0231|581
09K611696|||110
09K420229||0079 /IRR-  0070 / 0061|110
08L331062||0062 /      -  0125 /|110
09K616064|||110
09K324453|1.23||581
09K510869|0.87|0016 / 0113 -    0524 /IRR|910
09K520417|1.31|0091 / 0116 -    0592 / 0663|110
09K520406|1.75|0143 / 0181 -    0478 / 0591|910
09K611322|||110
09K610419|||110
09K615304|||110
09K610398|||110
08K140102||0061 /      -  0124 /|110
09K613533|||110
09K613610|||110
08L341072||0077 / 0077 -  0125 / 0125|110
09K612147|||110
09K612895|||110
09K616855|||110
09K616602|||110
09K616921|||110
09K616536|||110
08K141235||0044 / 0136 -  0106 / 0114|110
09K610309|||110
09K322659|||110
09K322682|||110
09K323616|||110
08L120103||0063 /      -  0120 /|110
13M131382|0.18|0068 / 0060 -  0112 / 0133|110
13N520101|1.34|0120 / 0094 -  0553 / 0545|910
13N510023||0074 / 0077 -  0155 / 0162|110
13N440517||0050 / 0095 -  0125 / 0138|110
12N131032|0.26|0117 / 0113 -   0098 / 0098|110
13O620642||0065 / 0065 -  0117 / 0117|110
13N210251||0055 /      -  0243 /|110
12O330317||0165 /IRR-  0610 / 0734|910
12O330353|1.04|0116 / 0116 -  0619 / 0506|910
13P320325||0083 / 0050 -  0122 / 0115|110
12O510285||0077 / 0049 -  0125 /|110
13N120480||0100 /      -  0186 /|110
14O240775||0057 / 0077 -  0121 /|110
14O420560||0070 / 0070 -  0115 / 0115|110
13O420141||0060 /      -  0125 /|110
12O510212||0100 /      -  0416 /|110
12O510661|||110
12O330803||0084 / 0092 -  0117 / 0109|110
12O120372|0.17|0057 / 0074 -  0114 / 0111|110
13O640983||0060 /      -  0125 /|110
14O310593|0.01|0144 / 0138 -  0009 /PNT|910
12N120656||0063 /      -  0126 /|110
13N540305||0090 / 0064 -  0121 / 0118|110
11M310592|0.85|0133 / 0134 -IRR/  0415|153
12N330040||0075 /      -  0128 /|110
12N330509||0097 / 0120 -  0205 / 0208|110
12N610474|0.83|0100 / 0093 -  0409 / 0367|910
12N520780|0.59|0084 / 0082 -  0288 / 0312|110
11M420680||0085 / 0067 -  0121 / 0120|110
11N110061||0075 / 0020 -  0184 /IRR|110
11N440182|3.19||599
09O330180|1.38|0314 / 0172 -  0250 / 0290|637
13N634932|0.44|0100 / 0100 -  0193 / 0193|110
12N310626||0066 /IRR-  0206 / 0213|110
11N330151|0.20|0070 /IRR-  0128 / 0087|110
12N640011||0112 / 0188 -IRR/IRR|110
11M130125|0.33|0066 / 0141 -  0142 / 0219|110
11N530728|||110
28Q230151|0.14|0125 / 0125 -    0050 / 0050|910
28Z610068|5.13|PNT/ 0618 -  0359 /IRR|910
26Y410120|6.91|0458 /IRR-  0491 / 0853|110
28Y620068|3.01|IRR/ 0464 -  0270 / 0129|910
31W430034|15.29|0892 / 0892 -  0676 / 0824|110
13L510883|0.10|0060 / 0060 -  0070 / 0070|910
12L230481|0.48|0100 / 0100 -  0207 / 0207|110
13L420782||0054 / 0038 -  0139 / 0146|110
14L430962||0070 /PNT-  0180 / 0156|910
14M640342||0200 /      -  0199 /|110
12L110361||0045 / 0046 -  0159 / 0149|110
14M540132|0.46|0100 / 0100 -    0199 / 0199|110
13M630254||0050 /      -  0137 /|110
12M310670||0040 /      -  0138 /|110
12L440031||0042 / 0145 -  0171 / 0154|110
13M510145||0010 /      -  0116 /|910
13M510321|0.14|0050 /      -  0123 /|110
13M511069|0.07|0025 /      -  0123 /|910
13M120052|2.11||110
14M640166||0060 /      -  0111 / 0112|110
14L430573||0057 / 0148 -  0159 / 0130|110
14L530398|0.44|0100 / 0100 -  0193 / 0193|110
13L211375|0.09|0030 / 0030 -  0130 / 0130|910
13L211320|0.22|0076 / 0076 -  0128 / 0128|910
13L130324||0055 / 0055 -  0110 / 0110|110
13L211201|0.21|0023 / 0023 -    0403 / 0403|910
13L140738||0055 /      -  0110 /|110
13M520870|0.14|0050 / 0050 -  0120 / 0120|910
13L420421|0.19|0050 /      -  0168 /|110
13L240470||0064 / 0125 -  0135 / 0119|910
13L240425||0050 / 0050 -  0119 / 0119|460
