11H330750||0075 / 0200 -IRR/ 0346|910
11J241020||0050 /      -  0107 /|110
11H240312||0050 / 0050 -  0140 / 0140|110
12H421172|0.14|0050 / 0050 -  0125 / 0125|110
12G410663||0063 /      -  0120 /|110
11H140744||0066 / 0065 -  0110 / 0124|110
12J610027||0083 /      -  0100 /|110
12J640893||0065 / 0079 -  0124 / 0125|110
11H610030||0075 /      -  0145 /|110
12H620535||0065 / 0065 -  0120 / 0120|110
12J340661||/ 0037 015 - 9 / 0164|110
12H420885||0050 /      -  0150 /|110
11H610074||0166 / 0168 -  0068 / 0099|110
12J241616||0050 /      -  0130 /|110
12J331090||0055 /      -  0370 /|110
12J331034||0050 / 0050 -  0130 / 0130|110
12H420582||0030 /      -  0195 / 0218|110
12H420362|0.17|0063 / 0076 -  0103 / 0120|110
10J311221||0050 / 0050 -  0125 / 0125|110
11H210117||0050 /      -  0220 / 0223|110
12J241212||0050 /      -  0130 /|110
12J241142||0040 / 0040 -  0123 / 0123|110
10H530373|6.49|0285 / 0221 -IRR/ 1116|910
11H240862||0075 /      -  0140 /|110
12H410114||0050 / 0041 -  0160 / 0160|110
12J240974||0050 /      -  0130 /|110
11H231530||0050 /      -  0125 /|110
11H231512||0050 /      -  0125 /|110
11J340745||0059 /      -  0090 /|110
12J340818||0074 / 0074 -  0142 / 0142|110
11J312267|0.19|0050 / 0050 -  0162 / 0162|110
11J610280||0050 /      -  0237 / 0288|110
12H131282||0050 / 0050 -  0162 / 0162|110
12J330211|0.22|0077 / 0116 -  0107 / 0095|110
12H131017|0.17|0057 / 0035 -  0163 / 0160|110
12J340607||0102 /      -  0142 /|110
12J330022||0120 /IRR-  0070 / 0170|110
11J321243|0.30|0075 / 0075 -  0175 / 0180|506
11J320725||0053 / 0038 -  0173 / 0168|506
11J311310|0.24|0118 / 0063 -  0099 /IRR|551
11H410115||0078 /      -  0130 /|110
11J311398|0.04|0034 / 0033 -   0060 / 0053|910
11H521426|0.64|0200 / 0200 -  0140 / 0140|110
11H520454||0050 /      -  0135 /|110
11H520391||0050 /      -  0140 /|110
11H530556||0075 / 0069 -  0120 /|110
12J330891||0050 / 0050 -  0221 / 0221|110
12J330660||0060 /      -  0110 /|110
11H520629||0075 /      -  0140 /|110
12H541391||0060 / 0097 -  0142 / 0135|110
13H530084|0.43|0085 / 0085 -  0218 / 0220|110
13H511241|0.24|0069 / 0069 -  0149 / 0149|910
13H540243||0050 / 0050 -  0150 / 0150|110
13H540281||0050 / 0050 -  0150 / 0150|110
13H540537||0050 / 0050 -  0150 / 0150|110
13H540564||0050 / 0050 -  0150 / 0150|910
13H540858||0053 / 0050 -  0183 / 0166|910
11H310767||0040 / 0115 -  0116 / 0109|110
11H210575||0050 / 0050 -  0167 / 0167|110
12J630894||0035 / 0035 -    0210 / 0210|110
11H530859|0.61|0100 / 0058 -  0396 / 0345|110
11H320171|0.48|0109 / 0109 -  0190 / 0190|110
12H130678||0040 /      -  0125 /|910
12J330682||0060 / 0060 -  0110 / 0110|110
12H211380|0.26|IRR/ 0120 -  0082 / 0090|115
12H211436|0.45|0125 / 0139 -IRR/ 0169|641
12H210262|0.49|0080 / 0083 -    0256 / 0277|110
12H210309||0060 /      -  0163 / 0153|110
12H220319||0050 / 0050 -  0167 / 0167|910
12H220410||0050 / 0050 -  0167 / 0167|110
11H530125||0075 / 0075 -  0342 / 0338|110
12H221501||0050 / 0050 -  0167 / 0167|110
12H210501||0060 / 0061 -  0191 / 0200|110
12H220539||0050 / 0050 -  0167 / 0167|910
12H210620||0063 / 0062 -  0425 / 0418|110
12H210510||IRR/ 0114 -  0287 / 0333|910
12H220814||0050 / 0050 -  0167 / 0167|910
12H220887||0050 / 0050 -  0167 / 0167|110
12H221042||0050 / 0050 -  0167 / 0167|110
12H221033||0050 / 0050 -  0167 / 0167|110
12H221235||0050 / 0050 -  0167 / 0167|110
12H221093||0050 / 0050 -  0167 / 0167|910
12H221161||0050 / 0050 -  0167 / 0167|110
12H221473||0034 / 0035 -  0167 / 0167|110
11H320218||0092 /      -  0120 /|110
11H230632||0075 /IRR-  0115 / 0135|110
11J620951|0.24|0075 / 0075 -    0140 / 0140|110
11H220796||0083 / 0070 -  0090 / 0125|110
12J340010||0080 / 0080 -  0110 / 0110|110
12J321046||0048 / 0048 -  0125 / 0125|110
12H130449||0040 /      -  0125 /|110
12J631136||0050 /      -  0150 /|110
12J630014|0.29|0062 / 0171 -  0169 /IRR|110
12J321013||0050 /      -  0125 /|110
13H631305||0050 / 0050 -  0186 / 0186|110
13H630883||0050 / 0050 -  0186 / 0186|910
13H541095||0050 / 0050 -  0150 / 0150|110
13H540472||0075 / 0009 -  0150 / 0164|110
11J520101||0032 /IRR-  0129 / 0134|110
11J330441||0050 / 0050 -  0130 / 0130|110
11J540633||0075 /      -  0142 /|110
12H121191||0035 /      -  0220 /|110
11J240865||0050 / 0050 -  0130 / 0130|110
11J241075|0.17|0065 / 0065 -  0115 / 0115|110
11H440457|0.47|0075 / 0151 -    0230 /IRR|110
10J220174||0080 / 0080 -  0125 / 0125|110
11J520475||0110 / 0079 -  0112 /|110
12H540813||0060 / 0060 -  0125 / 0125|110
12H540648||0070 / 0051 -  0125 /|110
12H630206||0054 /      -  0125 /|110
10J221164||0080 /      -  0125 /|110
11G241228|0.20|0061 / 0061 -  0140 / 0140|110
11F131061|0.25|0100 / 0065 -  0135 / 0130|110
11F130613||0050 / 0035 -  0155 / 0150|110
11G240494|0.16|0050 / 0050 -  0135 / 0135|110
11G140853||0060 /      -  0160 /|110
11G240531|0.15|0055 / 0055 -  0120 / 0120|110
11F130558||0040 / 0040 -  0130 / 0130|110
11F420361||0040 / 0040 -  0133 / 0132|110
11G330410|0.16|0055 /      -  0125 /|110
11F410122||0040 / 0040 -  0150 / 0150|110
11F420655||0040 / 0040 -  0130 / 0130|110
11G340567||0061 / 0061 -  0125 / 0128|110
11F420206||0050 / 0050 -  0130 / 0130|110
11F420682||0080 / 0080 -  0130 / 0130|110
11G510012||0050 /      -  0165 /|110
11G241136||0055 /      -  0140 /|110
11F420293||0050 / 0050 -  0130 / 0130|110
11F421063||0060 / 0060 -  0130 / 0130|110
11F510581||0050 / 0050 -  0130 / 0130|110
11G510151||0045 /      -  0165 /|110
11F411240|0.28|0080 / 0080 -  0150 / 0150|110
11F510262|0.15|0050 / 0050 -  0130 / 0130|110
11G520251||0100 / 0100 -  0165 / 0165|110
11F510341||0050 / 0050 -  0130 / 0130|110
11F510394||0050 / 0050 -  0130 / 0130|110
11F410508||0080 / 0080 -  0130 / 0130|110
11F411284|0.51|0170 / 0170 -  0130 / 0130|681
11G510324|0.29|0075 / 0075 -  0167 / 0167|110
11G520545||0055 /      -  0140 /|110
11F510745||0050 / 0050 -  0130 / 0130|110
11F510891||0050 / 0050 -  0130 / 0130|110
11F511032||0050 / 0050 -  0130 / 0130|110
11F421382||0040 / 0040 -  0136 / 0136|110
11F410791||0068 /      -  0100 /|110
11G510393||0050 /      -  0165 /|110
11F511054|0.15|0050 / 0050 -  0130 / 0130|110
11G610415||0165 /      -  0125 /|910
11F421443||0050 / 0050 -  0130 / 0130|110
11F410829||0060 /      -  0100 /|110
11F421425||0050 / 0050 -  0130 / 0130|110
11F511973|3.56|0200 /IRR-IRR/IRR|691
11G610543|0.16|0055 / 0055 -  0125 / 0125|110
11F421535||0040 / 0040 -  0130 / 0130|110
11F410920||0060 /      -  0100 /|110
11G421150||0060 / 0060 -  0125 / 0125|110
11G520600||0050 /      -  0165 /|110
11G421233||0060 /      -  0125 /|110
11G520646||0040 / 0040 -  0165 / 0165|637
11G440025||0060 /      -  0125 /|110
11F511432||0050 / 0050 -  0130 / 0130|110
11F421892||0040 / 0040 -  0130 / 0130|110
11F422174|0.24|0080 / 0080 -  0130 / 0130|110
11G521627|0.38|0055 / 0055 -  0300 / 0300|910
11F422020||0040 / 0040 -  0130 / 0130|910
11F421993||0080 / 0080 -  0130 / 0130|910
11G610901||0050 /      -  0125 /|110
11G521470||0090 /      -  0165 /|110
11F531966|0.15|0065 / 0065 -  0100 / 0100|110
11F440143||0050 / 0050 -  0130 / 0130|110
11G530094||0100 /      -  0173 /|110
11G520884||0090 /      -  0165 /|110
11G521672|0.68|0180 / 0180 -  0165 / 0165|110
11G521351||0055 / 0055 -  0140 / 0140|110
11G521241||0050 /      -  0165 /|110
11F440547||0040 / 0040 -  0130 / 0130|110
11G521580|0.40|0050 / 0055 -IRR/IRR|110
11G630215|0.16|0055 / 0055 -  0125 / 0125|110
11G521407||0100 /      -  0165 /|910
