14G530800|0.16|0049 / 0049 -  0141 / 0141|110
13G210756||0040 / 0040 -  0125 / 0125|110
13G210792||0047 / 0050 -  0125 / 0125|110
13G211250||0040 / 0040 -  0125 / 0125|110
14G440123||0049 / 0052 -  0133 / 0133|110
14G531164||0040 / 0040 -  0133 / 0133|110
13G212020|0.23|0080 / 0080 -  0125 / 0125|110
13G211371||0080 / 0080 -  0125 / 0125|110
13G211425||0040 /      -  0125 /|110
13G212152|0.37|0120 / 0120 -  0132 / 0132|110
13G212141|0.25|0080 / 0080 -  0132 / 0132|110
13G231546|0.13|0040 / 0040 -  0131 / 0131|110
13G231481|0.13|0040 / 0040 -  0132 / 0132|110
13G231638|0.22|IRR/ 0050  -   0167 / 0194|680
13G231500|0.12|0038 / 0041 -  0131 / 0131|110
13G230556||0045 / 0045 -  0110 / 0110|110
13G140466||0045 /      -  0130 /|110
13G121335||0054 / 0050 -  0105 / 0090|110
13G230794||0050 /      -  0105 /|110
13G121371||0060 /      -  0105 /|110
13G230703||0050 / 0050 -  0105 / 0105|110
13G231591|0.09|0077 / 0077 -IRR/ 0052|506
13G110032||0033 / 0061 -  0138 /IRR|110
13G141502||0050 /      -  0105 /|110
13G141988||0050 / 0050 -  0105 / 0105|110
13G240171||0035 / 0035 -  0105 / 0105|110
13G221774||0035 /      -  0105 /|110
13G231032||0040 /      -  0125 /|110
13G221691||0035 /      -  0105 /|110
13G240245||0035 /      -  0105 /|110
13G240337||0035 / 0035 -  0105 / 0105|110
13G311086||0035 /      -  0104 /|110
13G510560||0040 /      -  0140 / 0143|110
13G311240||0035 /      -  0105 /|110
13G311196||0035 /      -  0105 /|110
13G240575||0035 /      -  0105 /|110
13G240960||0050 /      -  0114 /|110
13G330225||0050 / 0050 -  0150 / 0150|110
13G320417|0.11|0063 / 0063 -   0075 / 0075|110
13G340192||0050 /      -  0175 /|110
13G340280||0050 / 0050 -  0175 / 0175|110
13G340464|0.30|0069 / 0068 -    0194 / 0183|110
13G341308|0.20|0053 / 0054 -    0163 / 0169|506
12G220042||0060 / 0070 -  0111 / 0125|910
13G340217||0050 /      -  0137 /|110
13G610505||0057 / 0057 -  0106 / 0106|110
13G610033||0080 / 0080 -  0150 / 0150|115
13F110912||0050 / 0050 -  0160 / 0160|110
13F130060||0100 / 0100 -  0134 / 0134|110
13G611496|0.12|0040 / 0040 -  0127 / 0127|110
13F110994||0050 / 0050 -  0160 / 0160|110
13G620111||0063 / 0063 -  0150 / 0150|110
13G610909|0.37|0079 / 0080 -  0209 / 0201|110
13F110820||0036 /IRR-  0120 / 0131|110
13F140474||0050 / 0113 -  0163 / 0150|110
12G320821||0060 / 0060 -  0100 / 0100|110
12G321105|0.20|0074 / 0065 -IRR/ 0131|110
13G631296|0.16|0060 /      -  0120 /|110
13G530261|0.53|0121 /PNT-  0224 / 0188|110
13G630493||0050 / 0050 -  0160 / 0160|110
13G630103||/ 0140 -  0141 / 0119|110
13G620296||0050 /      -  0140 / 0141|110
13G540875||0040 /      -  0170 / 0177|110
13G641372|0.22|0065 / 0066 -  0154 / 0143|110
13G530416||0050 /      -  0136 / 0140|110
12G310062||0055 / 0056 -  0102 / 0100|110
13G530746|0.06|0086 / 0067 -  0057 / PT|910
13G541492|0.55|0180 / 0130 -  0125 /IRR|910
13G620872|0.21|0060 /      -  0150 /|110
13G640517||0050 /      -  0150 /|110
12G320573||0050 /      -  0148 /|110
13G620818||0040 /      -  0169 /|110
13G640580|0.17|0050 / 0050 -    0150 / 0150|110
13G541553|0.34|0097 / 0060 -  0192 / 0182|910
13G631065||0075 /      -  0160 /|110
12G310084|0.23|0050 / 0050 -   0200 / 0200|110
13G620890||0050 / 0050 -  0168 / 0168|110
12G310215|0.23|0050 / 0050 -   0200 / 0200|110
13G631186||0050 /      -  0110 /|110
13F410212||0042 / 0042 -  0145 / 0145|110
13F131610||0270 / 0202 -  0585 /IRR|691
13F131207||0031 /IRR-  0096 / 0136|110
12G320913||0050 /      -  0131 /|110
13F421616|0.04|0107 / 0107 -   0015 / 0015|910
12G321062||0063 /      -  0131 /|110
13F430663||0038 / 0137 -  0102 / 0167|110
12G120290||0046 / 0114 -  0155 / 0114|110
13F411286||0074 / 0073 -  0125 /|110
12G210335||0050 / 0050 -  0194 / 0194|110
12G210362||0060 / 0067 -  0094 / 0120|115
12G340337||0065 / 0065 -  0115 / 0115|110
12G340658||0060 / 0061 -  0115 /|110
13F140841||0058 /      -  0130 /|110
12G210638||0100 /      -  0200 /|110
13F421432||0058 /      -  0122 /|110
13F421450||0125 /IRR-  0087 / 0065|110
12G120731||0060 /      -  0112 /|110
12F130209||0059 / 0059 -  0115 / 0115|110
12F130236||0059 /      -  0115 /|110
12F110362||0064 /      -  0115 /|110
13F541086|0.31|0254 / 0252 -   0053 / 0053|611
13F541011|0.64|0142 / 0221 -  0112 / 0240|611
12G140724||0065 /      -  0128 / 0129|110
12G420073||0065 /      -  0131 / 0132|110
12G420062||0067 /      -  0112 /|110
13F530882||0111 / 0095 -  0116 / 0100|110
13F540865||0065 / 0065 -  0110 / 0110|110
13F520515||0060 / 0065 -  0112 / 0109|110
13F521176||0052 / 0066 -  0103 / 0100|110
13F510963||0060 /      -  0100 /|110
13F530471||0075 / 0062 -  0100 / 0099|110
12G610087||0056 / 0096 -  0113 / 0100|110
12G520241||0060 /      -  0127 /|110
12G630580||0058 / 0072 -  0150 / 0154|110
12G440071||0134 /PNT-  0120 / 0107|110
12G440280||0068 / 0068 -  0110 / 0110|110
12F120895||0066 / 0066 -  0100 / 0100|910
12F120886||0060 / 0060 -  0100 / 0100|110
12F510762||0085 /      -  0125 /|110
12F530021||0038 /IRR-  0190 / 0225|110
11F121592||0110 / 0069 -  0104 / 0108|110
12G540638||0040 / 0040 -  0128 / 0128|110
12G630104|0.75|0089 / 0132 -  0343 /IRR|110
12F530508||0062 /      -  0102 /|110
12G430867||0068 /      -  0110 /|110
12F530571||0062 /      -  0102 /|110
12F530526||0062 / 0070 -  0254 / 0222|110
12G640215||0075 /      -  0260 /|110
12G640224||0075 /      -  0319 / 0321|110
12F420030|0.29|0135 / 0028 -  0155 / 0204|641
12G440703||0060 /      -  0125 /|110
12F420074|7.85||910
11G210482||0054 / 0054 -  0151 / 0152|110
11G120338||0054 / 0054 -  0140 / 0140|110
11G320703|0.22|0066 / 0087 -  0133 / 0126|110
11G220850||0065 /      -  0125 /|110
11G210859||0075 / 0075 -  0100 / 0100|110
11G220951||0061 / 0061 -  0125 / 0125|110
11G120585||0060 /      -  0125 /|110
11G120668||0060 /      -  0125 /|110
11G220566||0080 / 0080 -  0128 / 0128|110
11G110520||0060 / 0060 -  0125 / 0125|110
11G211050||0060 / 0065 -  0125 / 0126|110
11F121455||0063 /      -  0102 /|110
11G310454||0075 /      -  0340 /|110
11G310647||0060 /      -  0260 /|110
11G310775||0150 /      -  0260 /|110
12F430095||0050 / 0050 -  0194 / 0194|601
11G320464||0125 /      -  0260 /|110
12F430435|0.61|IRR/ 0226  -   0185 / 0172|506
11G330043||0150 /      -  0260 /|110
11G310830||0040 / 0040 -  0133 / 0133|110
11G330034||0089 / 0071 -  0134 / 0133|110
11G330052||0075 /      -  0260 /|110
11G340044||0075 / 0075 -  0235 / 0245|110
11G330070|0.58|0111 / 0103 -    0236 / 0236|110
11G130063||0109 / 0018 -  0125 / 0130|110
11G230172||0057 / 0040 -  0158 / 0156|115
11G140459||0055 /      -  0140 /|110
11F130952|0.75|0181 / 0181 -  0180 / 0180|641
11F140595||0052 / 0100 -  0118 / 0143|110
11F241135|||110
11F140696||0052 / 0098 -  0134 / 0104|110
10D211214||0080 /      -  0090 /|110
13F620088||0069 / 0088 -  0114 / 0110|110
11E240135|0.17|0040 / 0040 -  0181 / 0181|506
11E230280||0050 / 0050 -  0190 / 0190|110
11E230336||0050 / 0050 -  0190 / 0190|110
11E240410||0068 / 0068 -  0146 / 0146|110
11E331325|0.33|0095 / 0095 -  0150 / 0150|110
11E330182||/ 0050 -  0094 /|110
11E340318||0050 /      -  0100 /|110
11E230501||0050 / 0050 -  0190 / 0190|110
11E240906||0050 / 0050 -  0198 / 0198|110
11F620361||0096 / 0087 -  0100 /|110
11E330537||0050 /      -  0189 /|110
11E230712||0050 / 0050 -  0190 / 0190|110
11E510753|0.59|0179 / 0179 -    0141 / 0145|110
11E241116||0050 / 0050 -  0180 / 0180|110
11F610827||0051 / 0084 -  0103 / 0108|110
11E510054||0050 / 0050 -  0190 / 0190|110
11F621021||0065 / 0056 -  0100 /|110
11E241390|0.42|0100 / 0100 -  0181 / 0181|110
11F610854||0059 / 0067 -  0102 / 0099|110
11F630030|0.15|0060 / 0067 -  0099 / 0107|110
11F621571||0059 / 0067 -  0102 / 0099|110
11F540115|0.14|0063 / 0062 -  0100 / 0100|110
13F620066||0055 / 0066 -  0158 / 0121|110
