08K541558|||110
07K310711||0050 / 0051 -  0215 / 0225|110
08K521417|||110
07K530524||0064 /      -  0125 /|110
07K340923||0115 / 0023 -  0115 / 0125|110
08K230731||0066 / 0051 -  0130 /|110
09J210472||0060 /      -  0130 /|110
07K220072||0058 /IRR-  0100 / 0140|110
06J111150||0065 / 0045 -IRR/ 0125|110
06J140420||0060 /      -  0121 / 0126|110
07L210812|||110
07G230175|0.29|0050 /IRR-   0117 / 0125|910
09J620772||0055 / 0095 -  0107 / 0118|110
09H410334||0060 /      -  0125 /|110
09H430288||0060 /      -  0130 /|110
09H130054||0060 / 0060 -  0125 / 0125|110
09H120312||0074 /      -  0120 /|110
09F540345||0084 / 0085 -  0122 / 0110|110
09F540873|3.07||910
09H420157||0064 /      -  0125 /|110
09G540960||0106 / 0106 -  0095 / 0095|910
09G540982||0098 / 0098 -  0102 / 0102|910
09G530400||0082 / 0061 -  0149 / 0136|110
09G420345||0076 /      -  0125 /|110
08G320080||0079 /      -  0121 /|110
09H620830|0.23|0061 / 0112 -  0116 / 0133|110
08F531324|0.24|0080 / 0083 -    0141 / 0120|910
08F410193||0046 /IRR-  0089 / 0179|110
08G230055||0100 / 0093 -  0231 / 0232|110
08F530576||0067 / 0083 -  0117 / 0110|110
08F530741||0089 / 0096 -  0085 / 0083|110
08G230312|1.06|0100 / 0169 -IRR/ 0350|910
08G230132|0.50|0100 / 0093 -  0238 / 0236|110
08F530356||0110 / 0123 -  0111 / 0167|910
08G330672||0069 /IRR-  0204 / 0201|110
08G510083|0.71|/ 0077 -  0400 / 0401|601
07F510302|||110
08G640511||0045 /IRR-  0115 / 0120|110
08G640267||0045 /IRR-  0120 /|110
08G530245|2.00|0250 / 0217 -  0338 /IRR|110
08H340472||0089 /      -  0113 /|110
07G220385|0.27|0084 / 0084 -  0140 / 0144|110
06F310255||0066 / 0069 -  0120 /IRR|110
09J641407||0039 / 0148 -  0160 / 0100|110
09H440056||0065 /IRR-  0136 / 0123|110
07G230142|0.33|0082 /IRR-   0125 / 0090|910
07G230331|0.28|0095 /IRR-   0087 / 0110|910
07G210090|4.98|0295 / 0276 -    0742 / 0838|110
