11F530352||0050 / 0050 -  0130 / 0130|110
11F530453||0054 / 0054 -  0130 / 0130|110
11G441253||0066 / 0061 -  0116 / 0124|110
11G430510||0100 / 0059 -  0100 /|110
11F530545||0050 / 0050 -  0130 / 0130|910
11G540950||0044 / 0081 -  0127 / 0119|110
11G530481||0074 / 0080 -  0100 /|110
11F430702||0060 /      -  0100 /|110
11F430748||0060 / 0060 -  0100 / 0100|110
11F440794||0050 / 0050 -  0130 / 0130|110
11F430803||0060 / 0060 -  0100 / 0100|110
11F431022||0060 /      -  0116 / 0110|110
11F530783||0050 / 0050 -  0130 / 0130|110
11F531003||0054 / 0054 -  0130 / 0130|110
11F431062||0060 / 0060 -  0100 / 0100|110
10F120301||0040 / 0040 -  0130 / 0130|110
11F531131||0054 / 0054 -  0130 / 0130|110
10F120402||0040 / 0040 -  0130 / 0130|110
10F120695||0050 / 0050 -  0130 / 0130|110
10F122033|0.19|0065 / 0065 -  0130 / 0130|110
11F441564|0.15|0050 / 0050 -  0130 / 0130|110
11F442150|0.13|0040 / 0040 -    0144 / 0144|910
11F442161|0.13|0040 / 0040 -    0144 / 0144|910
11F431619||0060 / 0060 -  0100 / 0100|110
11F442172|0.13|0040 / 0040 -    0145 / 0144|910
11F441904||0050 / 0050 -  0130 / 0130|110
11F441940||0050 / 0050 -  0130 / 0130|110
11F531737||0050 / 0050 -  0130 / 0130|110
10F110126||0060 /      -  0100 /|110
10G110484||0065 /      -  0100 /|110
10G210520||0065 / 0065 -  0100 / 0100|110
10F110070||0040 / 0040 -  0147 / 0147|110
10F120172||0040 / 0040 -  0130 / 0130|110
10F120383||0040 / 0040 -  0130 / 0130|110
10F120686||0050 / 0050 -  0148 / 0148|110
10F120750||0050 / 0050 -  0130 / 0130|110
10G220604|0.39|0216 / 0250 -PNT/ 0153|910
10G220714|0.24|0038 /IRR-  0108 / 0109|110
10F121070||0050 / 0050 -  0150 / 0149|110
10F121025||0050 / 0050 -  0130 / 0130|110
10F121227||0050 / 0050 -  0130 / 0130|110
10F110933||0068 /      -  0100 /|110
10F121391||0050 / 0050 -  0151 / 0151|110
10G320474||0065 /      -  0130 / 0127|110
10F121511|0.17|0050 / 0050 -  0151 / 0151|110
10F121355||0040 / 0040 -  0130 / 0130|110
10F122006||0075 / 0075 -  0151 / 0151|110
10F121960||0065 / 0058 -  0130 / 0130|110
10G240248||0063 / 0063 -  0125 / 0125|110
10F140073||0050 / 0050 -  0130 / 0130|110
10F111262||0065 / 0065 -  0105 / 0105|110
10F140248||0050 / 0050 -  0130 / 0130|110
10F111309||0065 / 0065 -  0105 / 0105|110
10F130706||0065 /      -  0105 /|110
10F140220||0050 / 0050 -  0130 / 0130|110
10G230788||0116 / 0075 -  0098 / 0110|110
10G340485||0065 / 0065 -  0117 / 0117|110
10F141210|0.43|0120 / 0120 -  0156 / 0156|110
10F140523||0050 / 0050 -  0130 / 0130|110
10F140853||0050 / 0050 -  0130 / 0130|110
10F130641||0065 /      -  0105 /|910
10F140954|||110
10G341118||0086 / 0067 -  0119 / 0095|110
10G341053||0141 / 0077 -  0122 / 0102|110
10F131200||0071 / 0078 -  0120 / 0122|110
10G341145||0060 /      -  0102 /|110
10G341163||0056 / 0070 -  0105 / 0105|110
10G520748|2.46|0145 /IRR-IRR/ 0103|910
10G420363||0063 / 0063 -  0105 / 0105|110
10G620646||0065 / 0067 -  0167 / 0184|110
10G620619||0075 / 0060 -  0120 /|110
10G520610||0068 /      -  0170 /|110
10G511562||0048 / 0151 -  0108 /|110
10F410729||0076 /      -  0110 /|110
10G610425||0065 / 0065 -  0105 / 0105|110
10G640181||0065 /      -  0110 /|110
10G410317||0192 / 0125 -  0227 / 0303|110
09G320256||0070 /      -  0115 /|110
09G310246||0070 /      -  0110 /|110
09G310280||0079 /      -  0110 /|110
09G320621||0070 /      -  0115 /|110
09G320762||0070 /      -  0115 /|110
09F111941||/ 0033 -  0033 /|110
09F130056||0060 /      -  0148 /|110
09G340089||0069 / 0089 -  0120 /|110
09G340397|0.34|0116 / 0031 -  0126 /IRR|110
09F111576||0036 / 0036 -  0033 / 0033|110
09F130562||0033 /      -  0033 /|110
13G630819||0060 /      -  0086 /|110
10G410292||0116 / 0072 -  0248 / 0244|110
11G110126||0068 /      -  0110 /|110
10G130055||0069 / 0069 -  0110 / 0110|110
10G110466||0036 / 0168 -  0103 / 0200|110
10G130578||0077 / 0077 -  0120 / 0120|110
10G140212||0069 /      -  0110 /|110
10G110154||0070 /      -  0100 /|110
11G430419||0065 / 0066 -  0100 /|110
11G120374||0087 / 0011 -  0175 / 0191|110
11G430244||0061 / 0072 -  0117 / 0118|110
11G420094||0080 / 0101 -  0112 / 0128|110
10G421193|0.11|0044 / 0044 -    0108 / 0108|910
10G421261|0.11|0052 /IRR-   0065 / 0121|910
10G421207|0.10|0043 / 0049 -    0095 / 0108|910
10G141569|0.13|0071 / 0021 -    0121 / 0129|910
10G421216|0.12|0042 / 0076 -    0090 / 0095|910
10G141550|0.13|0055 / 0044 -    0129 /IRR|910
10G421225|0.14|0045 / 0081 -    0129 / 0090|910
10G141541|0.10|0035 / 0038 -IRR/ 0107|910
10G421234|0.16|0039 / 0076 -    0114 / 0129|910
10G141532|0.12|0026 /IRR-   0107 / 0108|910
10G421243|0.10|0038 / 0038 -    0114 / 0114|910
10G141523|0.13|0023 /IRR-   0108 / 0099|910
10G421252|0.12|0045 / 0044 -    0114 / 0114|910
10G141514|0.09|0035 / 0038 -    0099 / 0107|910
10G141505|0.12|0031 / 0046 -    0107 /IRR|910
10G121053||0065 / 0065 -  0100 / 0100|110
10G141055||0066 / 0064 -  0105 /|110
11G420830||0060 / 0060 -  0142 / 0142|110
11G440474||0060 / 0060 -  0140 / 0140|110
12G441555|0.33|0060 / 0129 -    0157 / 0158|110
12G440767||0047 / 0111 -  0154 / 0140|110
10G510183||0063 / 0063 -  0105 / 0105|110
10G530116||0064 /      -  0103 /|110
10G510637||0063 /      -  0105 /|110
10G230393||0065 / 0065 -  0100 / 0100|110
13F120160||0045 / 0045 -  0125 / 0125|110
12G540032||0060 /      -  0125 /|110
11G220245||0076 / 0048 -  0139 / 0143|110
