15G112010|0.16|0045 / 0021 -IRR/IRR|599
16H621907|0.08|0031 / 0031 -  0115 /IRR|637
16H621893|0.08|0030 / 0030 -IRR/ 0115|910
16H620403|0.08|0031 / 0031 -  0115 / 0115|910
16H620430|0.09|0035 / 0035 -  0115 / 0115|582
15G110272||0045 / 0040 -  0142 / 0123|110
16H611520||0180 / 0180 -  0115 / 0115|460
15H320782||0055 / 0038 -  0150 / 0150|110
16H611070||0056 /      -  0115 /|110
16H610046||0060 /      -  0111 /|910
15H320993||0040 /      -  0150 /|110
16H641330||0050 / 0050 -  0125 / 0125|110
16H610842||0030 / 0030 -  0115 / 0115|681
16H611180||0030 / 0030 -  0115 / 0115|110
16H610178||0030 /      -  0115 /|110
16H641981||0037 / 0040 -  0143 / 0138|110
15H341600|0.29|0151 / 0150 -  0079 / 0088|506
16H611410||0035 /      -  0115 /|910
15H340711||0049 / 0042 -  0150 /|115
16H641523||0050 / 0050 -  0105 / 0105|110
15H320214||0040 / 0040 -  0140 / 0140|110
16H521672||0030 /      -  0115 /|110
16H521276||0030 / 0030 -  0115 / 0115|110
16H521067||0030 / 0030 -  0115 / 0115|110
15H321174||0040 / 0033 -  0142 / 0145|110
16H522178|0.16|0060 / 0060 -  0115 / 0115|110
16H521944||0030 /      -  0115 /|110
15H310718||0030 /IRR-  0104 / 0148|110
16H521980||0030 / 0030 -  0115 / 0115|110
15H310231||0038 / 0038 -  0115 / 0115|110
15H310332||0038 / 0042 -  0115 /|110
16H522035||0030 / 0030 -  0115 / 0115|110
16H540042||0045 /      -  0115 /|110
16H521650||0030 /      -  0115 /|110
16H521870||0045 /      -  0115 /|110
16H540163||0046 /      -  0115 /|110
16H521089||0067 /      -  0116 /|110
16H540295||0033 / 0033 -  0115 / 0115|110
16H540305||0033 / 0033 -  0115 / 0115|110
15G440609||0054 / 0079 -  0105 / 0108|110
15G440957||0035 / 0035 -  0105 / 0105|110
16H540415||0044 / 0044 -  0115 / 0115|691
15G430745||0039 /      -  0105 /|110
14G211383||0134 / 0120 -  0047 / 0050|110
16H540231||0030 /      -  0115 /|110
16H540471||0033 / 0033 -  0115 / 0115|110
16H540284||0030 /      -  0115 /|110
16H540525||0035 / 0035 -  0115 / 0115|110
16H540543||0035 / 0035 -  0115 / 0115|110
15G430525||0035 / 0035 -  0110 / 0110|110
15G430011|0.08|0035 / 0035 -  0105 / 0105|110
15G430800||0035 /      -  0110 /|110
14G120500||0055 /      -  0110 /|110
14G120490||0035 /      -  0110 /|110
15G431241|0.33|0040 /IRR-  0185 / 0163|110
14G120564||0035 /      -  0110 /|110
15H310273|0.10|0039 / 0034 -    0125 / 0123|110
16H540680||0046 / 0046 -  0115 / 0115|506
15G431076||0040 /      -  0105 /|110
14G112543|0.19|0070 / 0070 -  0120 / 0120|110
14G110343||0035 /      -  0110 /|110
15H641494||0070 /      -  0110 /|110
15H331041||0040 / 0040 -  0143 / 0143|110
15H331173||0047 / 0051 -  0143 / 0143|110
15H640042||0086 / 0134 -  0125 / 0050|110
15H331562||0050 / 0040 -  0136 / 0136|110
15H331636||0050 / 0036 -  0136 / 0135|599
15H641142|0.10|0035 / 0039 -  0120 /|110
15H220260||0041 /      -  0100 /|110
15H220334|0.09|0038 / 0038 -  0100 / 0100|110
15H331591||0049 / 0053 -  0142 /|110
15H630197||0046 /      -  0105 /|110
15H610496||0050 /      -  0150 /|110
15H240491||0045 / 0045 -  0143 / 0143|110
