11E410653||0064 / 0056 -  0100 / 0100|110
13F620055||0055 / 0066 -  0195 / 0158|110
11E510955|||110
13F610504||0055 /      -  0120 /|110
11E430471||0063 / 0069 -  0100 /|110
11F640161||0065 / 0054 -  0121 / 0120|110
11D410102||0054 / 0040 -  0167 / 0170|110
11E430701||0086 / 0067 -  0102 / 0100|110
11E610321||0054 / 0050 -  0151 / 0153|110
11E440317|0.23|0080 / 0080 -  0125 / 0125|110
11F640857||0060 / 0060 -  0100 / 0100|110
11E540073|0.13|0051 / 0051 -  0115 / 0115|110
11E611430||0057 / 0057 -  0108 / 0109|110
10E110217||0082 / 0116 -  0115 / 0120|110
11E540282||0091 /      -  0085 /|110
11D430030||0050 /      -  0132 /|110
11D420112||0060 /      -  0160 /|110
10E110794||0096 / 0069 -  0113 / 0098|110
11D430205||0050 /      -  0132 /|110
10E220181||0037 / 0136 -  0103 /IRR|110
10E120786|0.16|0090 / 0090 -  0078 / 0078|910
10E220794|2.92|0189 /IRR-IRR/ 0676|110
11E631065|0.13|0051 / 0051 -  0115 / 0115|110
11D430984||0099 / 0043 -  0110 / 0096|110
13F630065||0055 /      -  0119 /|110
10F321391||0063 / 0063 -  0100 / 0100|110
11E641680||0052 / 0039 -  0149 / 0142|110
11E631010||0051 / 0051 -  0120 / 0120|110
11D510044||0055 / 0009 -  0160 / 0166|910
10E130576||0100 / 0019 -  0113 / 0138|110
10F340282||0063 /      -  0100 /|110
10E130503||0078 / 0067 -  0100 /|110
11D530042|||110
10D140136|2.29|0146 / 0751 -IRR/ 0331|110
10D120042||0039 / 0110 -  0126 / 0125|110
11D530251||0055 / 0047 -  0142 /|110
11D530174||0050 / 0076 -  0125 /|110
11D530240||0050 / 0050 -  0125 / 0125|110
11D431424||0074 / 0012 -  0168 / 0173|110
10D110032||0044 / 0070 -  0130 /|110
10D210206|0.19|0085 / 0087 -  0089 / 0106|110
10E510251|6.21|0199 / 0447 -IRR/IRR|910
12F320293||0060 /      -  0100 /|110
10E420150|1.73|0184 / 0168 -  0430 / 0430|910
10D210930||0051 /      -  0120 /|110
12F320462||0060 / 0060 -  0100 / 0100|110
10D240319||0078 / 0112 -  0111 / 0116|110
11D440215||0050 / 0091 -  0164 / 0093|110
11E110555|0.00|0016 / 0020 -PNT/ 0010|910
10E111023||0061 / 0056 -  0100 /|110
13F630153||0055 / 0055 -  0120 / 0120|110
11E130492||0051 / 0080 -  0100 /|110
11E411098||0060 / 0062 -  0105 / 0100|110
10E110730|0.15|0060 / 0064 -  0101 / 0103|110
12F641075||0087 / 0087 -  0116 / 0116|110
12F610132||0060 /      -  0100 /|110
13F610056||0050 / 0071 -  0122 / 0134|110
12F330243||0140 / 0107 -  0108 / 0100|110
10D211591||0050 / 0054 -  0125 /|110
11E340093||0058 / 0058 -  0185 / 0185|110
10E111061||0079 / 0079 -  0100 / 0100|506
10E330758||0065 / 0066 -  0123 / 0114|110
10E220666||0073 /IRR-  0167 / 0149|110
13F540883||0060 / 0060 -  0100 / 0100|110
13F540470||0070 /      -  0100 /|110
11E320949|0.21|0050 / 0050 -  0185 / 0185|110
10D211425||0055 / 0050 -  0125 /|110
11D440554||0050 / 0060 -  0137 / 0129|110
11E320774|0.54|0160 /IRR-  0165 / 0120|110
11E530902|0.47|0075 /      -  0275 /|910
11E530911|0.12|0020 /      -  0275 /|910
10E510231|3.48|0540 / 0447 -IRR/ 0331|910
11D441104||0049 / 0060 -  0140 /|110
11F610098||0068 /      -  0125 /|110
11F631442||0080 / 0080 -  0125 / 0125|110
10D230363||0051 /      -  0157 /|110
11F610818||0051 / 0082 -  0100 / 0101|110
10D211728||0050 / 0054 -  0125 /|110
10D211461||0050 / 0043 -  0125 / 0127|110
10D121014||0032 / 0129 -  0158 / 0149|110
12E430096||0105 /      -  0153 /|110
11D110132||0050 /PNT-  0090 / 0085|910
11D410827||0055 / 0038 -  0155 /|110
11D440866||0050 /      -  0131 / 0135|110
11D440921||0050 / 0051 -  0128 / 0120|110
11D411187||0054 / 0049 -  0129 / 0126|110
11E320664||0065 /IRR-IRR/ 0207|110
10D120877||0050 / 0050 -  0125 / 0125|110
11E340446||0050 /      -  0200 /|110
11E340082|0.56|0125 / 0125 -  0195 / 0195|910
11D441461||0040 /IRR-  0140 / 0160|110
11D441214||0069 / 0055 -  0109 / 0151|110
11E310764|0.43|0135 / 0098 -IRR/ 0128|641
11E330391|0.13|0050 / 0050 -    0110 / 0110|110
11E330326||0073 / 0043 -  0124 / 0120|110
11E621396||0040 / 0096 -  0160 / 0159|110
12E640053||0100 / 0054 -  0340 / 0310|110
11E311002||0075 / 0192 -  0325 / 0229|910
12E640064||0150 / 0069 -  0340 / 0327|110
11E620735||0048 / 0067 -  0114 / 0124|110
12E630845||0060 /IRR-  0234 /|110
11E330142|0.21|0048 / 0048 -  0188 / 0189|110
12E631055||0050 /      -  0237 /|110
11E620780||0052 /      -  0120 / 0115|110
12E630472||0050 / 0051 -  0223 /|110
12E630890||0056 / 0056 -  0111 / 0111|110
12E630285|0.24|0060 / 0060 -    0170 / 0175|110
12E630304|0.21|0060 / 0060 -    0152 / 0152|110
11E620032||0052 / 0053 -  0120 / 0127|110
11E621781||0054 / 0047 -  0130 / 0129|110
11E621594||0051 / 0064 -  0134 / 0131|110
11E221095|0.42|0100 / 0100 -    0184 / 0184|110
12E610166||0110 / 0110 -  0085 / 0085|110
11E220050||0045 /      -  0083 /|110
11E241372|0.38|0110 / 0110 -  0150 / 0150|110
12E540957||0121 /      -  0262 / -|110
11E220968|0.21|0055 / 0056 -    0169 / 0168|110
12E520221||0047 / 0047 -  0170 / 0170|110
12E520043||0066 /      -  0170 /|110
11E620818||0053 / 0050 -  0152 / 0155|110
11E621495||0052 / 0052 -  0109 / 0109|110
11E620285||0040 / 0078 -  0101 / 0102|110
12E540434||0050 /      -  0170 /|110
12E520263||0050 / 0050 -  0170 / 0170|110
11E341115||0051 / 0050 -  0153 / 0151|110
11E220182|0.67|0050 / 0105 -IRR/ 0384|110
12E540700||0040 /      -  0313 /|110
11E640416||0124 / 0076 -  0112 / 0074|110
11E220207||0050 / 0053 -  0226 / 0213|110
11E640700||0046 / 0070 -  0120 / 0130|110
11E331051||0040 /IRR-  0147 / 0188|110
11E640911||0120 / 0072 -  0100 / 0071|110
12E541097|0.94|0244 / 0185 -  0200 /IRR|110
12E540074||0070 /      -  0170 /|110
11E611504||0051 / 0051 -  0120 / 0120|110
11E611090||0051 /      -  0120 /|110
11E611311||0051 /      -  0120 /|110
12E510132||0030 / 0030 -  0162 / 0162|110
12E510165||0036 /      -  0162 /|110
12E230142||0060 /      -  0150 /|110
12E510484|0.35|0093 / 0093 -  0163 / 0163|110
12E230409||0030 /      -  0150 /|110
12E230418||0023 / 0023 -  0150 / 0150|110
12E230445|0.21|0060 /      -  0150 /|110
12E230463||0060 / 0060 -  0150 / 0150|910
12E510231||0120 /      -  0162 /|115
12E510242||0060 /      -  0162 /|910
