06K210687||0064 /      -  0119 /|110
06K320687||0088 / 0062 -  0100 /|110
07K230822||0072 / 0072 -  0125 / 0125|110
06K540973||0060 /      -  0120 /|910
06K610889|||110
05K220498||0071 / 0049 -  0120 /|110
06K540812||0037 / 0114 -  0111 /|110
06K140111||0075 / 0080 -  0096 / 0120|110
05K210060||0060 / 0060 -  0120 / 0120|110
10J441203||0070 / 0031 -  0181 / 0163|910
06K540049||0060 /      -  0120 /|110
06K111072||/ 0063 -  0140 /|110
06K111083||0063 / 0063 -  0140 / 0140|110
06J131301||0075 /      -  0105 /|110
06J131235||0080 /      -  0100 /|110
08K320656||0097 / 0155 -IRR/ 0160|110
06J131246||0080 /      -  0100 /|110
06K410162|0.22|0075 /      -  0125 /|910
05K311237|0.21|0005 / 0005 -  1809 / 1809|910
08J410835|0.24|0161 / 0161 -    0065 / 0065|110
06K421216||0065 /      -  0118 /|110
07K331347||0057 / 0054 -  0192 / 0216|110
06J510263||0054 / 0117 -  0120 / 0118|910
06J510252||0056 / 0094 -  0118 / 0116|110
06J531130||0051 / 0125 -  0096 / 0130|110
06J520954|0.19|0073 / 0073 -  0115 / 0115|110
05K620227|0.21|0110 / 0095 -  0081 / 0114|110
08J411407|0.12|0035 / 0035 -  0150 / 0150|506
06J540260||0067 / 0067 -  0130 / 0130|110
08K620648|2.78|0475 / 0500 -  0288 /IRR|910
05J231554||0079 / 0080 -  0122 / 0105|110
05J220390||0053 / 0053 -  0120 / 0120|110
06J630723|||110
07K130942||0064 /      -  0130 /|110
07K521504|0.13|0062 / 0062 -  0093 / 0093|910
07J530679||0063 /      -  0125 /|110
07J420471||0060 /      -  0134 /|110
06J211623|0.13|0064 / 0064 -    0085 / 0089|910
06J210084||0064 / 0058 -  0125 /|110
07J440921||0060 /      -  0125 /|110
08J410736||0018 /PNT-  0030 /IRR|910
08J141281||0140 / 0160 -  0170 /IRR|110
08J411418||0035 / 0035 -  0005 / 0005|910
06L320312||0060 /      -  0130 /|110
06J630350|||110
06J630361|||110
06L320334||0075 /      -  0080 /|110
07K230181||0062 /      -  0122 /|110
07K410305||0037 / 0131 -  0145 / 0102|110
08K541691|||110
